user_a_name,user_a_city,user_a_intent,user_b_name,user_b_city,user_b_intent,matchPercentage,totalScore,breakdown_setup1,breakdown_setup2,breakdown_setup3,breakdown_setup4
Onur Aksoy,Ankara,not_sure_yet,Naz Aydin,Ankara,open_to_relationship,9,33,-15,10,-5,43
Onur Aksoy,Ankara,not_sure_yet,Lara Polat,Ankara,not_sure_yet,32,116,5,15,53,43
Onur Aksoy,Ankara,not_sure_yet,Merve Erdogan,Ankara,open_to_relationship,12,43,-5,10,8,30
Onur Aksoy,Ankara,not_sure_yet,Seda Yilmaz,Ankara,open_to_relationship,8,30,-25,10,-5,50
Onur Aksoy,Ankara,not_sure_yet,Selin Kaya,Ankara,keeping_it_casual,26,95,-15,10,70,30
Onur Aksoy,Ankara,not_sure_yet,Pelin Yildiz,Ankara,open_to_relationship,22,80,15,10,35,20
Selin Dogan,Istanbul,not_sure_yet,Umut Dogan,Istanbul,not_sure_yet,-4,-15,-15,15,-5,-10
Selin Dogan,Istanbul,not_sure_yet,Mert Kilic,Istanbul,not_sure_yet,-4,-15,-30,15,0,0
Selin Dogan,Istanbul,not_sure_yet,Umut Karaca,Istanbul,not_sure_yet,-1,-5,-15,15,-5,0
Selin Dogan,Istanbul,not_sure_yet,Oguz Karaca,Istanbul,not_sure_yet,0,0,-5,15,0,-10
Selin Dogan,Istanbul,not_sure_yet,Ahmet Koc,Istanbul,not_sure_yet,0,0,0,15,-5,-10
Selin Dogan,Istanbul,not_sure_yet,Oguz Erdogan,Istanbul,just_friends,-3,-10,-5,10,-5,-10
Selin Dogan,Istanbul,not_sure_yet,Aren Kurt,Istanbul,just_friends,-6,-20,-15,10,-5,-10
Selin Dogan,Istanbul,not_sure_yet,Furkan Yilmaz,Istanbul,not_sure_yet,0,0,-10,15,-5,0
Selin Dogan,Istanbul,not_sure_yet,Kaan Yilmaz,Istanbul,not_sure_yet,4,15,5,15,-5,0
Selin Dogan,Istanbul,not_sure_yet,Deniz Ozturk,Istanbul,just_friends,-8,-30,-25,10,-5,-10
Selin Dogan,Istanbul,not_sure_yet,Duru Polat,Istanbul,open_to_relationship,1,5,-5,10,0,0
Selin Dogan,Istanbul,not_sure_yet,Ege Tekin,Istanbul,just_friends,3,10,5,10,-5,0
Selin Dogan,Istanbul,not_sure_yet,Yusuf Kurt,Istanbul,open_to_relationship,-1,-5,0,10,-5,-10
Selin Dogan,Istanbul,not_sure_yet,Deniz Demir,Istanbul,keeping_it_casual,-8,-30,-25,10,-5,-10
Selin Dogan,Istanbul,not_sure_yet,Kaan Ozdemir,Istanbul,open_to_relationship,-1,-5,-5,10,0,-10
Selin Dogan,Istanbul,not_sure_yet,Furkan Demir,Istanbul,just_friends,-7,-25,-30,10,-5,0
Selin Dogan,Istanbul,not_sure_yet,Yusuf Sahin,Istanbul,just_friends,-1,-5,0,10,-5,-10
Selin Dogan,Istanbul,not_sure_yet,Ahmet Aslan,Istanbul,not_sure_yet,1,5,0,15,0,-10
Selin Dogan,Istanbul,not_sure_yet,Kerem Yilmaz,Istanbul,just_friends,-3,-10,-5,10,-5,-10
Selin Dogan,Istanbul,not_sure_yet,Can Tekin,Istanbul,open_to_relationship,-1,-5,0,10,-5,-10
Selin Dogan,Istanbul,not_sure_yet,Umut Ozdemir,Istanbul,keeping_it_casual,-3,-10,-5,10,-5,-10
Selin Dogan,Istanbul,not_sure_yet,Arda Celik,Istanbul,open_to_relationship,-3,-10,-10,10,0,-10
Selin Dogan,Istanbul,not_sure_yet,Ahmet Aksoy,Istanbul,just_friends,-7,-25,-20,10,-5,-10
Selin Dogan,Istanbul,not_sure_yet,Eren Demir,Istanbul,keeping_it_casual,-3,-10,-5,10,-5,-10
Selin Dogan,Istanbul,not_sure_yet,Onur Arslan,Istanbul,just_friends,-6,-20,-15,10,-5,-10
Selin Dogan,Istanbul,not_sure_yet,Burak Kilic,Istanbul,open_to_relationship,0,0,5,10,-5,-10
Selin Dogan,Istanbul,not_sure_yet,Oguz Celik,Istanbul,keeping_it_casual,-4,-15,-20,10,-5,0
Selin Dogan,Istanbul,not_sure_yet,Emre Kaya,Istanbul,keeping_it_casual,-4,-15,-10,10,-5,-10
Selin Dogan,Istanbul,not_sure_yet,Furkan Tekin,Istanbul,open_to_relationship,-3,-10,-5,10,-5,-10
Selin Dogan,Istanbul,not_sure_yet,Deniz Ozdemir,Istanbul,keeping_it_casual,1,5,5,10,0,-10
Selin Dogan,Istanbul,not_sure_yet,Burak Kaya,Istanbul,keeping_it_casual,-7,-25,-30,10,-5,0
Selin Dogan,Istanbul,not_sure_yet,Can Kilic,Istanbul,not_sure_yet,3,10,0,15,-5,0
Selin Dogan,Istanbul,not_sure_yet,Deniz Kaya,Istanbul,just_friends,-1,-5,0,10,-5,-10
Selin Dogan,Istanbul,not_sure_yet,Emre Yilmaz,Istanbul,just_friends,-3,-10,-15,10,-5,0
Selin Dogan,Istanbul,not_sure_yet,Eren Koc,Istanbul,open_to_relationship,0,0,5,10,-5,-10
Selin Dogan,Istanbul,not_sure_yet,Burak Polat,Istanbul,keeping_it_casual,-4,-15,-10,10,-5,-10
Selin Dogan,Istanbul,not_sure_yet,Furkan Tekin,Istanbul,not_sure_yet,1,5,5,15,-5,-10
Selin Dogan,Istanbul,not_sure_yet,Berk Kurt,Istanbul,not_sure_yet,-1,-5,-5,15,-5,-10
Selin Dogan,Istanbul,not_sure_yet,Mehmet Ozturk,Istanbul,open_to_relationship,-6,-20,-15,10,-5,-10
Selin Dogan,Istanbul,not_sure_yet,Ahmet Kilic,Istanbul,keeping_it_casual,3,10,0,10,0,0
Selin Dogan,Istanbul,not_sure_yet,Yusuf Aksoy,Istanbul,just_friends,3,10,15,10,-5,-10
Selin Dogan,Istanbul,not_sure_yet,Umut Demir,Istanbul,keeping_it_casual,0,0,5,10,-5,-10
Selin Dogan,Istanbul,not_sure_yet,Eren Dogan,Istanbul,keeping_it_casual,-8,-30,-25,10,-5,-10
Selin Dogan,Istanbul,not_sure_yet,Ahmet Yildiz,Istanbul,open_to_relationship,-4,-15,-10,10,-5,-10
Selin Dogan,Istanbul,not_sure_yet,Arda Koc,Istanbul,open_to_relationship,-10,-35,-30,10,-5,-10
Selin Dogan,Istanbul,not_sure_yet,Furkan Arslan,Istanbul,open_to_relationship,3,10,5,10,-5,0
Selin Dogan,Istanbul,not_sure_yet,Ege Kaya,Istanbul,open_to_relationship,3,10,15,10,-5,-10
Selin Dogan,Istanbul,not_sure_yet,Ekin Tekin,Istanbul,just_friends,-3,-10,-5,10,-5,-10
Selin Dogan,Istanbul,not_sure_yet,Kaan Tekin,Istanbul,open_to_relationship,-4,-15,-10,10,-5,-10
Selin Dogan,Istanbul,not_sure_yet,Oguz Kilic,Istanbul,just_friends,0,0,5,10,-5,-10
Selin Dogan,Istanbul,not_sure_yet,Baris Tekin,Istanbul,open_to_relationship,-7,-25,-30,10,-5,0
Selin Dogan,Istanbul,not_sure_yet,Kerem Aksoy,Istanbul,not_sure_yet,-1,-5,-5,15,-5,-10
Selin Dogan,Istanbul,not_sure_yet,Burak Ozdemir,Istanbul,just_friends,-1,-5,0,10,-5,-10
Selin Dogan,Istanbul,not_sure_yet,Tolga Aydin,Istanbul,keeping_it_casual,0,0,-5,10,-5,0
Selin Dogan,Istanbul,not_sure_yet,Deniz Koc,Istanbul,not_sure_yet,-4,-15,-15,15,-5,-10
Selin Dogan,Istanbul,not_sure_yet,Ahmet Ozturk,Istanbul,open_to_relationship,-8,-30,-25,10,-5,-10
Selin Dogan,Istanbul,not_sure_yet,Mehmet Kurt,Istanbul,not_sure_yet,-3,-10,-15,15,0,-10
Selin Dogan,Istanbul,not_sure_yet,Mert Sahin,Istanbul,open_to_relationship,1,5,5,10,0,-10
Selin Dogan,Istanbul,not_sure_yet,Eren Yilmaz,Istanbul,just_friends,0,0,-5,10,-5,0
Selin Dogan,Istanbul,not_sure_yet,Serkan Tekin,Istanbul,keeping_it_casual,0,0,5,10,-5,-10
Selin Dogan,Istanbul,not_sure_yet,Tolga Yilmaz,Istanbul,open_to_relationship,-10,-35,-30,10,-5,-10
Selin Dogan,Istanbul,not_sure_yet,Burak Demir,Istanbul,just_friends,-6,-20,-30,10,0,0
Selin Dogan,Istanbul,not_sure_yet,Burak Yildiz,Istanbul,not_sure_yet,4,15,0,15,0,0
Selin Dogan,Istanbul,not_sure_yet,Arda Aslan,Istanbul,not_sure_yet,-3,-10,-20,15,-5,0
Selin Dogan,Istanbul,not_sure_yet,Ilke Ozdemir,Istanbul,open_to_relationship,4,15,5,10,0,0
Selin Dogan,Istanbul,not_sure_yet,Can Yildiz,Istanbul,open_to_relationship,4,15,15,10,0,-10
Selin Dogan,Istanbul,not_sure_yet,Deniz Arslan,Istanbul,open_to_relationship,3,10,15,10,-5,-10
Selin Dogan,Istanbul,not_sure_yet,Furkan Erdogan,Istanbul,keeping_it_casual,-8,-30,-25,10,-5,-10
Selin Dogan,Istanbul,not_sure_yet,Oguz Kurt,Istanbul,keeping_it_casual,-8,-30,-25,10,-5,-10
Selin Dogan,Istanbul,not_sure_yet,Ahmet Aksoy,Istanbul,open_to_relationship,4,15,5,10,0,0
Selin Dogan,Istanbul,not_sure_yet,Emre Yilmaz,Istanbul,just_friends,1,5,0,10,-5,0
Selin Dogan,Istanbul,not_sure_yet,Mehmet Erdogan,Istanbul,just_friends,0,0,5,10,-5,-10
Ece Aslan,Istanbul,not_sure_yet,Umut Dogan,Istanbul,not_sure_yet,14,50,5,15,-5,35
Ece Aslan,Istanbul,not_sure_yet,Mert Kilic,Istanbul,not_sure_yet,-4,-15,-20,15,0,-10
Ece Aslan,Istanbul,not_sure_yet,Umut Karaca,Istanbul,not_sure_yet,3,10,10,15,-5,-10
Ece Aslan,Istanbul,not_sure_yet,Oguz Karaca,Istanbul,not_sure_yet,20,73,10,15,0,48
Ece Aslan,Istanbul,not_sure_yet,Ahmet Koc,Istanbul,not_sure_yet,15,53,0,15,-5,43
Ece Aslan,Istanbul,not_sure_yet,Oguz Erdogan,Istanbul,just_friends,17,60,5,10,-5,50
Ece Aslan,Istanbul,not_sure_yet,Furkan Yilmaz,Istanbul,not_sure_yet,-3,-10,-10,15,-5,-10
Ece Aslan,Istanbul,not_sure_yet,Kaan Yilmaz,Istanbul,not_sure_yet,3,10,10,15,-5,-10
Ece Aslan,Istanbul,not_sure_yet,Deniz Ozturk,Istanbul,just_friends,16,58,0,10,-5,53
Ece Aslan,Istanbul,not_sure_yet,Yusuf Kurt,Istanbul,open_to_relationship,15,53,-5,10,-5,53
Ece Aslan,Istanbul,not_sure_yet,Deniz Demir,Istanbul,keeping_it_casual,18,65,-5,10,-5,65
Ece Aslan,Istanbul,not_sure_yet,Kaan Ozdemir,Istanbul,open_to_relationship,24,85,5,10,0,70
Ece Aslan,Istanbul,not_sure_yet,Furkan Demir,Istanbul,just_friends,-3,-10,-5,10,-5,-10
Ece Aslan,Istanbul,not_sure_yet,Yusuf Sahin,Istanbul,just_friends,11,38,-10,10,-5,43
Ece Aslan,Istanbul,not_sure_yet,Ahmet Aslan,Istanbul,not_sure_yet,22,80,-10,15,0,75
Ece Aslan,Istanbul,not_sure_yet,Kerem Yilmaz,Istanbul,just_friends,19,68,5,10,-5,58
Ece Aslan,Istanbul,not_sure_yet,Can Tekin,Istanbul,open_to_relationship,13,48,-5,10,-5,48
Ece Aslan,Istanbul,not_sure_yet,Umut Ozdemir,Istanbul,keeping_it_casual,18,63,15,10,-5,43
Ece Aslan,Istanbul,not_sure_yet,Arda Celik,Istanbul,open_to_relationship,22,78,0,10,0,68
Ece Aslan,Istanbul,not_sure_yet,Ahmet Aksoy,Istanbul,just_friends,16,58,15,10,-5,38
Ece Aslan,Istanbul,not_sure_yet,Eren Demir,Istanbul,keeping_it_casual,15,53,5,10,-5,43
Ece Aslan,Istanbul,not_sure_yet,Onur Arslan,Istanbul,just_friends,16,58,5,10,-5,48
Ece Aslan,Istanbul,not_sure_yet,Burak Kilic,Istanbul,open_to_relationship,19,68,-5,10,-5,68
Ece Aslan,Istanbul,not_sure_yet,Oguz Celik,Istanbul,keeping_it_casual,-1,-5,0,10,-5,-10
Ece Aslan,Istanbul,not_sure_yet,Emre Kaya,Istanbul,keeping_it_casual,15,53,0,10,-5,48
Ece Aslan,Istanbul,not_sure_yet,Furkan Tekin,Istanbul,open_to_relationship,12,43,5,10,-5,33
Ece Aslan,Istanbul,not_sure_yet,Deniz Ozdemir,Istanbul,keeping_it_casual,12,43,10,10,0,23
Ece Aslan,Istanbul,not_sure_yet,Burak Kaya,Istanbul,keeping_it_casual,-1,-5,0,10,-5,-10
Ece Aslan,Istanbul,not_sure_yet,Can Kilic,Istanbul,not_sure_yet,-3,-10,-10,15,-5,-10
Ece Aslan,Istanbul,not_sure_yet,Deniz Kaya,Istanbul,just_friends,15,53,5,10,-5,43
Ece Aslan,Istanbul,not_sure_yet,Emre Yilmaz,Istanbul,just_friends,-3,-10,-5,10,-5,-10
Ece Aslan,Istanbul,not_sure_yet,Eren Koc,Istanbul,open_to_relationship,17,60,5,10,-5,50
Ece Aslan,Istanbul,not_sure_yet,Burak Polat,Istanbul,keeping_it_casual,16,58,10,10,-5,43
Ece Aslan,Istanbul,not_sure_yet,Furkan Tekin,Istanbul,not_sure_yet,20,73,-5,15,-5,68
Ece Aslan,Istanbul,not_sure_yet,Berk Kurt,Istanbul,not_sure_yet,23,83,5,15,-5,68
Ece Aslan,Istanbul,not_sure_yet,Mehmet Ozturk,Istanbul,open_to_relationship,12,43,5,10,-5,33
Ece Aslan,Istanbul,not_sure_yet,Ahmet Kilic,Istanbul,keeping_it_casual,0,0,0,10,0,-10
Ece Aslan,Istanbul,not_sure_yet,Yusuf Aksoy,Istanbul,just_friends,8,28,0,10,-5,23
Ece Aslan,Istanbul,not_sure_yet,Umut Demir,Istanbul,keeping_it_casual,12,43,-5,10,-5,43
Ece Aslan,Istanbul,not_sure_yet,Eren Dogan,Istanbul,keeping_it_casual,9,33,-5,10,-5,33
Ece Aslan,Istanbul,not_sure_yet,Ahmet Yildiz,Istanbul,open_to_relationship,17,60,0,10,-5,55
Ece Aslan,Istanbul,not_sure_yet,Arda Koc,Istanbul,open_to_relationship,18,65,-5,10,-5,65
Ece Aslan,Istanbul,not_sure_yet,Furkan Arslan,Istanbul,open_to_relationship,3,10,15,10,-5,-10
Ece Aslan,Istanbul,not_sure_yet,Kaan Tekin,Istanbul,open_to_relationship,10,35,0,10,-5,30
Ece Aslan,Istanbul,not_sure_yet,Oguz Kilic,Istanbul,just_friends,9,33,5,10,-5,23
Ece Aslan,Istanbul,not_sure_yet,Baris Tekin,Istanbul,open_to_relationship,-4,-15,-10,10,-5,-10
Ece Aslan,Istanbul,not_sure_yet,Kerem Aksoy,Istanbul,not_sure_yet,16,58,5,15,-5,43
Ece Aslan,Istanbul,not_sure_yet,Burak Ozdemir,Istanbul,just_friends,21,75,0,10,-5,70
Ece Aslan,Istanbul,not_sure_yet,Tolga Aydin,Istanbul,keeping_it_casual,0,0,5,10,-5,-10
Ece Aslan,Istanbul,not_sure_yet,Deniz Koc,Istanbul,not_sure_yet,20,73,10,15,-5,53
Ece Aslan,Istanbul,not_sure_yet,Ahmet Ozturk,Istanbul,open_to_relationship,4,13,-5,10,-5,13
Ece Aslan,Istanbul,not_sure_yet,Mehmet Kurt,Istanbul,not_sure_yet,19,68,10,15,0,43
Ece Aslan,Istanbul,not_sure_yet,Mert Sahin,Istanbul,open_to_relationship,19,68,10,10,0,48
Ece Aslan,Istanbul,not_sure_yet,Eren Yilmaz,Istanbul,just_friends,0,0,5,10,-5,-10
Ece Aslan,Istanbul,not_sure_yet,Serkan Tekin,Istanbul,keeping_it_casual,15,53,15,10,-5,33
Ece Aslan,Istanbul,not_sure_yet,Tolga Yilmaz,Istanbul,open_to_relationship,2,8,-10,10,-5,13
Ece Aslan,Istanbul,not_sure_yet,Burak Demir,Istanbul,just_friends,-1,-5,-5,10,0,-10
Ece Aslan,Istanbul,not_sure_yet,Burak Yildiz,Istanbul,not_sure_yet,1,5,0,15,0,-10
Ece Aslan,Istanbul,not_sure_yet,Arda Aslan,Istanbul,not_sure_yet,3,10,10,15,-5,-10
Ece Aslan,Istanbul,not_sure_yet,Can Yildiz,Istanbul,open_to_relationship,25,90,10,10,0,70
Ece Aslan,Istanbul,not_sure_yet,Deniz Arslan,Istanbul,open_to_relationship,17,60,-5,10,-5,60
Ece Aslan,Istanbul,not_sure_yet,Furkan Erdogan,Istanbul,keeping_it_casual,18,63,10,10,-5,48
Ece Aslan,Istanbul,not_sure_yet,Oguz Kurt,Istanbul,keeping_it_casual,18,63,-5,10,-5,63
Ece Aslan,Istanbul,not_sure_yet,Ahmet Aksoy,Istanbul,open_to_relationship,-1,-5,-5,10,0,-10
Ece Aslan,Istanbul,not_sure_yet,Emre Yilmaz,Istanbul,just_friends,0,0,5,10,-5,-10
Ece Aslan,Istanbul,not_sure_yet,Mehmet Erdogan,Istanbul,just_friends,16,58,5,10,-5,48
Ceren Ozturk,Istanbul,not_sure_yet,Merve Polat,Istanbul,not_sure_yet,-4,-15,-15,15,-5,-10
Ceren Ozturk,Istanbul,not_sure_yet,Umut Dogan,Istanbul,not_sure_yet,39,141,5,15,68,53
Ceren Ozturk,Istanbul,not_sure_yet,Mert Kilic,Istanbul,not_sure_yet,0,0,0,15,-5,-10
Ceren Ozturk,Istanbul,not_sure_yet,Umut Karaca,Istanbul,not_sure_yet,13,45,5,15,35,-10
Ceren Ozturk,Istanbul,not_sure_yet,Buse Arslan,Istanbul,not_sure_yet,24,88,5,15,43,25
Ceren Ozturk,Istanbul,not_sure_yet,Oguz Karaca,Istanbul,not_sure_yet,14,50,-5,15,-5,45
Ceren Ozturk,Istanbul,not_sure_yet,Ahmet Koc,Istanbul,not_sure_yet,29,103,-20,15,38,70
Ceren Ozturk,Istanbul,not_sure_yet,Oguz Erdogan,Istanbul,just_friends,29,103,5,10,25,63
Ceren Ozturk,Istanbul,not_sure_yet,Aren Kurt,Istanbul,just_friends,35,125,-5,10,70,50
Ceren Ozturk,Istanbul,not_sure_yet,Furkan Yilmaz,Istanbul,not_sure_yet,13,45,0,15,40,-10
Ceren Ozturk,Istanbul,not_sure_yet,Pelin Koc,Istanbul,open_to_relationship,23,83,15,10,68,-10
Ceren Ozturk,Istanbul,not_sure_yet,Kaan Yilmaz,Istanbul,not_sure_yet,8,30,-25,15,50,-10
Ceren Ozturk,Istanbul,not_sure_yet,Deniz Ozturk,Istanbul,just_friends,29,105,5,10,20,70
Ceren Ozturk,Istanbul,not_sure_yet,Duru Polat,Istanbul,open_to_relationship,-3,-10,-5,10,-5,-10
Ceren Ozturk,Istanbul,not_sure_yet,Ege Tekin,Istanbul,just_friends,13,45,-15,10,60,-10
Ceren Ozturk,Istanbul,not_sure_yet,Yusuf Kurt,Istanbul,open_to_relationship,22,78,-30,10,38,60
Ceren Ozturk,Istanbul,not_sure_yet,Deniz Demir,Istanbul,keeping_it_casual,39,141,5,10,48,78
Ceren Ozturk,Istanbul,not_sure_yet,Kaan Ozdemir,Istanbul,open_to_relationship,23,83,-5,10,-5,83
Ceren Ozturk,Istanbul,not_sure_yet,Furkan Demir,Istanbul,just_friends,13,45,0,10,45,-10
Ceren Ozturk,Istanbul,not_sure_yet,Yusuf Sahin,Istanbul,just_friends,20,73,-30,10,43,50
Ceren Ozturk,Istanbul,not_sure_yet,Zeynep Sahin,Istanbul,just_friends,-1,-5,-15,10,10,-10
Ceren Ozturk,Istanbul,not_sure_yet,Ahmet Aslan,Istanbul,not_sure_yet,8,28,-30,15,-5,48
Ceren Ozturk,Istanbul,not_sure_yet,Kerem Yilmaz,Istanbul,just_friends,15,55,-15,10,25,35
Ceren Ozturk,Istanbul,not_sure_yet,Melis Ozdemir,Istanbul,open_to_relationship,25,90,-25,10,50,55
Ceren Ozturk,Istanbul,not_sure_yet,Can Tekin,Istanbul,open_to_relationship,13,48,-20,10,13,45
Ceren Ozturk,Istanbul,not_sure_yet,Umut Ozdemir,Istanbul,keeping_it_casual,14,50,-5,10,25,20
Ceren Ozturk,Istanbul,not_sure_yet,Arda Celik,Istanbul,open_to_relationship,10,35,-20,10,-5,50
Ceren Ozturk,Istanbul,not_sure_yet,Ahmet Aksoy,Istanbul,just_friends,19,70,-10,10,25,45
Ceren Ozturk,Istanbul,not_sure_yet,Eren Demir,Istanbul,keeping_it_casual,20,73,-15,10,28,50
Ceren Ozturk,Istanbul,not_sure_yet,Onur Arslan,Istanbul,just_friends,24,88,-5,10,53,30
Ceren Ozturk,Istanbul,not_sure_yet,Burak Kilic,Istanbul,open_to_relationship,20,73,-25,10,33,55
Ceren Ozturk,Istanbul,not_sure_yet,Oguz Celik,Istanbul,keeping_it_casual,6,23,0,10,23,-10
Ceren Ozturk,Istanbul,not_sure_yet,Emre Kaya,Istanbul,keeping_it_casual,31,110,0,10,25,75
Ceren Ozturk,Istanbul,not_sure_yet,Furkan Tekin,Istanbul,open_to_relationship,24,85,-15,10,75,15
Ceren Ozturk,Istanbul,not_sure_yet,Deniz Ozdemir,Istanbul,keeping_it_casual,-1,-5,-25,10,-5,15
Ceren Ozturk,Istanbul,not_sure_yet,Burak Kaya,Istanbul,keeping_it_casual,7,25,10,10,15,-10
Ceren Ozturk,Istanbul,not_sure_yet,Can Kilic,Istanbul,not_sure_yet,4,15,-30,15,40,-10
Ceren Ozturk,Istanbul,not_sure_yet,Tugce Tekin,Istanbul,open_to_relationship,8,28,-5,10,33,-10
Ceren Ozturk,Istanbul,not_sure_yet,Deniz Kaya,Istanbul,just_friends,5,18,-30,10,8,30
Ceren Ozturk,Istanbul,not_sure_yet,Emre Yilmaz,Istanbul,just_friends,18,65,5,10,60,-10
Ceren Ozturk,Istanbul,not_sure_yet,Eren Koc,Istanbul,open_to_relationship,29,103,-5,10,60,38
Ceren Ozturk,Istanbul,not_sure_yet,Burak Polat,Istanbul,keeping_it_casual,34,123,-10,10,73,50
Ceren Ozturk,Istanbul,not_sure_yet,Furkan Tekin,Istanbul,not_sure_yet,24,85,-25,15,40,55
Ceren Ozturk,Istanbul,not_sure_yet,Berk Kurt,Istanbul,not_sure_yet,23,83,5,15,28,35
Ceren Ozturk,Istanbul,not_sure_yet,Mehmet Ozturk,Istanbul,open_to_relationship,39,140,5,10,75,50
Ceren Ozturk,Istanbul,not_sure_yet,Ahmet Kilic,Istanbul,keeping_it_casual,-10,-35,-30,10,-5,-10
Ceren Ozturk,Istanbul,not_sure_yet,Aylin Polat,Istanbul,just_friends,8,28,-30,10,20,28
Ceren Ozturk,Istanbul,not_sure_yet,Yusuf Aksoy,Istanbul,just_friends,15,55,-25,10,30,40
Ceren Ozturk,Istanbul,not_sure_yet,Melis Aydin,Istanbul,keeping_it_casual,37,133,-15,10,63,75
Ceren Ozturk,Istanbul,not_sure_yet,Umut Demir,Istanbul,keeping_it_casual,19,68,-25,10,43,40
Ceren Ozturk,Istanbul,not_sure_yet,Eren Dogan,Istanbul,keeping_it_casual,22,78,15,10,38,15
Ceren Ozturk,Istanbul,not_sure_yet,Ahmet Yildiz,Istanbul,open_to_relationship,20,73,-20,10,25,58
Ceren Ozturk,Istanbul,not_sure_yet,Asli Kurt,Istanbul,open_to_relationship,11,38,5,10,33,-10
Ceren Ozturk,Istanbul,not_sure_yet,Arda Koc,Istanbul,open_to_relationship,28,101,0,10,13,78
Ceren Ozturk,Istanbul,not_sure_yet,Furkan Arslan,Istanbul,open_to_relationship,5,18,-15,10,33,-10
Ceren Ozturk,Istanbul,not_sure_yet,Ege Kaya,Istanbul,open_to_relationship,31,113,-25,10,48,80
Ceren Ozturk,Istanbul,not_sure_yet,Ekin Tekin,Istanbul,just_friends,20,73,-5,10,13,55
Ceren Ozturk,Istanbul,not_sure_yet,Kaan Tekin,Istanbul,open_to_relationship,12,43,-10,10,25,18
Ceren Ozturk,Istanbul,not_sure_yet,Oguz Kilic,Istanbul,just_friends,21,75,-15,10,15,65
Ceren Ozturk,Istanbul,not_sure_yet,Baris Tekin,Istanbul,open_to_relationship,26,93,10,10,83,-10
Ceren Ozturk,Istanbul,not_sure_yet,Kerem Aksoy,Istanbul,not_sure_yet,24,85,-15,15,20,65
Ceren Ozturk,Istanbul,not_sure_yet,Burak Ozdemir,Istanbul,just_friends,31,111,-20,10,48,73
Ceren Ozturk,Istanbul,not_sure_yet,Tolga Aydin,Istanbul,keeping_it_casual,18,63,-15,10,78,-10
Ceren Ozturk,Istanbul,not_sure_yet,Derya Sahin,Istanbul,not_sure_yet,25,91,15,15,38,23
Ceren Ozturk,Istanbul,not_sure_yet,Deniz Koc,Istanbul,not_sure_yet,31,110,5,15,20,70
Ceren Ozturk,Istanbul,not_sure_yet,Ahmet Ozturk,Istanbul,open_to_relationship,29,103,15,10,43,35
Ceren Ozturk,Istanbul,not_sure_yet,Mehmet Kurt,Istanbul,not_sure_yet,7,25,5,15,-5,10
Ceren Ozturk,Istanbul,not_sure_yet,Mert Sahin,Istanbul,open_to_relationship,13,45,-5,10,-5,45
Ceren Ozturk,Istanbul,not_sure_yet,Eren Yilmaz,Istanbul,just_friends,11,38,-15,10,53,-10
Ceren Ozturk,Istanbul,not_sure_yet,Serkan Tekin,Istanbul,keeping_it_casual,23,83,-5,10,43,35
Ceren Ozturk,Istanbul,not_sure_yet,Tolga Yilmaz,Istanbul,open_to_relationship,29,105,0,10,45,50
Ceren Ozturk,Istanbul,not_sure_yet,Zeynep Erdogan,Istanbul,open_to_relationship,4,15,-15,10,30,-10
Ceren Ozturk,Istanbul,not_sure_yet,Burak Demir,Istanbul,just_friends,-1,-5,0,10,-5,-10
Ceren Ozturk,Istanbul,not_sure_yet,Burak Yildiz,Istanbul,not_sure_yet,-6,-20,-20,15,-5,-10
Ceren Ozturk,Istanbul,not_sure_yet,Pelin Polat,Istanbul,keeping_it_casual,26,93,-30,10,50,63
Ceren Ozturk,Istanbul,not_sure_yet,Arda Aslan,Istanbul,not_sure_yet,4,15,-10,15,20,-10
Ceren Ozturk,Istanbul,not_sure_yet,Ilke Ozdemir,Istanbul,open_to_relationship,-6,-20,-15,10,-5,-10
Ceren Ozturk,Istanbul,not_sure_yet,Can Yildiz,Istanbul,open_to_relationship,8,28,-15,10,-5,38
Ceren Ozturk,Istanbul,not_sure_yet,Deniz Arslan,Istanbul,open_to_relationship,13,48,-25,10,30,33
Ceren Ozturk,Istanbul,not_sure_yet,Furkan Erdogan,Istanbul,keeping_it_casual,34,123,5,10,58,50
Ceren Ozturk,Istanbul,not_sure_yet,Oguz Kurt,Istanbul,keeping_it_casual,22,80,5,10,30,35
Ceren Ozturk,Istanbul,not_sure_yet,Ahmet Aksoy,Istanbul,open_to_relationship,-8,-30,-25,10,-5,-10
Ceren Ozturk,Istanbul,not_sure_yet,Emre Yilmaz,Istanbul,just_friends,9,33,-10,10,43,-10
Ceren Ozturk,Istanbul,not_sure_yet,Tugce Ozturk,Istanbul,open_to_relationship,27,98,-15,10,43,60
Ceren Ozturk,Istanbul,not_sure_yet,Mehmet Erdogan,Istanbul,just_friends,17,60,-5,10,25,30
Zeynep Sahin,Istanbul,not_sure_yet,Umut Dogan,Istanbul,not_sure_yet,19,70,-10,15,-5,70
Zeynep Sahin,Istanbul,not_sure_yet,Mert Kilic,Istanbul,not_sure_yet,-7,-25,-30,15,0,-10
Zeynep Sahin,Istanbul,not_sure_yet,Umut Karaca,Istanbul,not_sure_yet,-1,-5,-5,15,-5,-10
Zeynep Sahin,Istanbul,not_sure_yet,Oguz Karaca,Istanbul,not_sure_yet,20,73,5,15,0,53
Zeynep Sahin,Istanbul,not_sure_yet,Ahmet Koc,Istanbul,not_sure_yet,16,58,0,15,-5,48
